"","district_reporting","total_settlements","school_attend_boys_perc","school_attend_girls_perc","no_edu_children_perc","children_removed_perc","no_edu_children","school_not_attend_boys","school_not_attend_girls","children_removed","htr_eie_score","htr_eie_rank","htr_eie_rank_high","protect_incident_extreme_perc","protect_incident_severe_perc","gbv_incidents_perc","phys_injury_perc","no_tazkira_perc","explosive_extreme_perc","explosive_severe_perc","explosive_stress_perc","safety_rating_perc","protect_incident_extreme","protect_incident_severe","gbv_incidents","phys_injury","no_tazkira","explosive_extreme","explosive_severe","explosive_stress","safety_rating","htr_prot_score","htr_prot_rank","htr_prot_rank_high","nutrition_no_access_perc","malnut_extreme_perc","malnut_severe_perc","malnut_stress_perc","nutrition_no_access","malnut_extreme","malnut_severe","malnut_stress","malnutrition_score","htr_nut_score","htr_nut_rank","htr_nut_rank_high","unprotect_water_extreme_perc.x","unprotect_water_severe_perc.x","waste_disposal_severe_perc.x","water_no_access_perc.x","soap_access_perc.x","unprotect_water_extreme.x","unprotect_water_severe.x","waste_disposal_severe.x","water_no_access.x","soap_access.x","htr_wash_score.x","htr_wash_rank.x","htr_wash_high.x","hunger_extreme_perc","hunger_severe_perc","borrow_extreme_perc","borrow_severe_perc","reduced_food_extreme_perc","reduced_food_severe_perc","livestock_impact_extreme_perc","livestock_impact_severe_perc","ag_impact_extreme_perc","ag_impact_severe_perc","hunger_extreme","hunger_severe","borrow_extreme","borrow_severe","reduced_food_extreme","reduced_food_severe","livestock_impact_extreme","livestock_impact_severe","ag_impact_extreme","ag_impact_severe","htr_fsa_score","htr_fsa_rank","htr_fsa_rank_high","unprotect_water_extreme_perc.y","unprotect_water_severe_perc.y","waste_disposal_severe_perc.y","water_no_access_perc.y","soap_access_perc.y","unprotect_water_extreme.y","unprotect_water_severe.y","waste_disposal_severe.y","water_no_access.y","soap_access.y","htr_wash_score.y","htr_wash_rank.y","htr_wash_high.y","shelter_type_severe_perc","no_shelter_open_perc","shelter_destroyed_extreme_perc","shelter_destroyed_severe_perc","nfi_market_perc","shelter_type_severe","no_shelter_open","shelter_destroyed_extreme","shelter_destroyed_severe","nfi_market","htr_esnfi_score","htr_esnfi_rank","htr_esnfi_rank_high","more_people_died_perc","health_functioning_access_perc","health_closed_perc","birth_hospital_perc","health_prio_perc","more_people_died","health_functioning_access","health_closed","birth_hospital","health_prio","htr_health_score","htr_health_rank","htr_health_rank_high","coping_consumed_seed_perc.x","coping_beg_charity_perc.x","coping_sold_land_perc.x","coping_consumed_seed_perc.y","coping_beg_charity_perc.y","coping_sold_land_perc.y"
"29","deh_e_shu",32,0.90625,1,0.84375,0,84.375,90.625,200,0,265.625,4,1,0,0,0.03125,0.03125,0.09375,0.09375,0.0625,0.03125,0,0,0,9.375,9.375,9.375,28.125,12.5,3.125,0,71.875,4,1,1,0,0.125,0.78125,100,0,25,78.125,78.125,178.125,4,1,0.53125,0.46875,0.9375,0,0.6875,159.375,93.75,93.75,0,68.75,415.625,4,1,0,0,0.34375,0.46875,0.40625,0.34375,0.125,0.6875,0.46875,0.0625,0,0,68.75,46.875,81.25,34.375,37.5,137.5,140.625,12.5,559.375,4,1,0.53125,0.46875,0.9375,0,0.6875,159.375,93.75,93.75,0,68.75,415.625,4,1,0.03125,0.09375,0.03125,0.1875,0.9375,6.25,18.75,9.375,37.5,93.75,165.625,4,1,0,0.9375,0,0.9375,1,0,93.75,0,93.75,100,287.5,4,1,0.65625,0.03125,0.0625,0.65625,0.03125,0.0625
"30","deh_yak",15,0.2,1,0.2,0.133333333333333,20,20,200,53.3333333333333,113.333333333333,4,1,1,1,0.133333333333333,0.533333333333333,0,0.2,0.133333333333333,0.2,0.266666666666667,300,200,40,160,0,60,26.6666666666667,20,26.6666666666667,833.333333333333,4,1,0.4,0.466666666666667,0.266666666666667,0.266666666666667,40,140,53.3333333333333,26.6666666666667,26.6666666666667,66.6666666666667,4,1,0,0.733333333333333,0.266666666666667,0,0,0,146.666666666667,26.6666666666667,0,0,173.333333333334,4,1,0,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0.133333333333333,0.533333333333333,0,0.133333333333333,0,6.66666666666667,13.3333333333333,0,13.3333333333333,0,40,106.666666666667,0,26.6666666666667,206.666666666667,4,1,0,0.733333333333333,0.266666666666667,0,0,0,146.666666666667,26.6666666666667,0,0,173.333333333334,4,1,0,0.2,0.0666666666666667,0,0.733333333333333,0,40,20,0,73.3333333333333,133.333333333333,4,1,0.133333333333333,0.133333333333333,0,0.533333333333333,0.6,26.6666666666667,13.3333333333333,0,53.3333333333333,60,153.333333333333,4,1,0,0.0666666666666667,0.285714285714286,0,0.0666666666666667,0.285714285714286
"31","dehrawud",25,0.6,0.96,0.56,0,56,60,192,0,176,4,1,0,0.08,0,0.04,0,0.2,0.2,0,0,0,16,0,12,0,60,40,0,0,128,4,1,0.72,0.28,0.64,0.04,72,84,128,4,4,76,4,1,0,0.24,0.92,0,0.16,0,48,92,0,16,156,4,1,0.04,0.4,0,0.44,0,0.2,0.04,0,0,0,8,40,0,44,0,20,12,0,0,0,124,4,1,0,0.24,0.92,0,0.16,0,48,92,0,16,156,4,1,0.08,0.04,0,0,0.68,16,8,0,0,68,92,4,1,0,0.44,0.04,0.684210526315789,0.92,0,44,12,68.4210526315789,92,216.421052631579,4,1,0.916666666666667,0.0869565217391304,0.333333333333333,0.916666666666667,0.0869565217391304,0.333333333333333
"32","eshkmesh",16,0.1875,0.3125,0.1875,0.8125,18.75,18.75,62.5,325,381.25,4,1,0.625,0.625,1,0.625,0,0.5625,0.5625,0.625,0.3125,187.5,125,300,187.5,0,168.75,112.5,62.5,31.25,1175,4,1,0.875,0,0.8125,0.1875,87.5,0,162.5,18.75,18.75,106.25,4,1,0.1875,0.5625,0.625,0.0625,0,56.25,112.5,62.5,12.5,0,243.75,4,1,0,0.75,0.3125,0.5,0.125,0.8125,0.5,0.5,0.5,0.1875,0,75,62.5,50,25,81.25,150,100,150,37.5,731.25,4,1,0.1875,0.5625,0.625,0.0625,0,56.25,112.5,62.5,12.5,0,243.75,4,1,0,0.375,0.1875,0.3125,0,0,75,56.25,62.5,0,193.75,4,1,0.375,0.4375,0.875,0.4375,0.1875,75,43.75,262.5,43.75,18.75,443.75,4,1,1,0.9375,1,1,0.9375,1
"33","farah",33,0.212121212121212,0.3,0.242424242424242,0.791666666666667,24.2424242424242,21.2121212121212,60,316.666666666667,383.333333333334,4,1,0.909090909090909,0.818181818181818,0.727272727272727,0.696969696969697,0,0.181818181818182,0.151515151515152,0.0606060606060606,0.96969696969697,272.727272727273,163.636363636364,218.181818181818,209.090909090909,0,54.5454545454545,30.3030303030303,6.06060606060606,96.969696969697,1051.51515151515,4,1,0.818181818181818,0.0303030303030303,0,0.909090909090909,81.8181818181818,9.09090909090909,0,90.9090909090909,90.9090909090909,172.727272727273,4,1,0,0,0.878787878787879,0.0303030303030303,0.363636363636364,0,0,87.8787878787879,6.06060606060606,36.3636363636364,130.30303030303,4,1,0.0606060606060606,0.363636363636364,0.121212121212121,0.696969696969697,0.0303030303030303,0.303030303030303,0.393939393939394,0.181818181818182,0,0.0606060606060606,12.1212121212121,36.3636363636364,24.2424242424242,69.6969696969697,6.06060606060606,30.3030303030303,118.181818181818,36.3636363636364,0,12.1212121212121,345.454545454545,4,1,0,0,0.878787878787879,0.0303030303030303,0.363636363636364,0,0,87.8787878787879,6.06060606060606,36.3636363636364,130.30303030303,4,1,0.181818181818182,0.272727272727273,0.0303030303030303,0.0606060606060606,0.909090909090909,36.3636363636364,54.5454545454545,9.09090909090909,12.1212121212121,90.9090909090909,203.030303030303,4,1,0.307692307692308,0.424242424242424,0.09375,0.151515151515152,0.848484848484849,61.5384615384615,42.4242424242424,28.125,15.1515151515152,84.8484848484848,232.087703962704,4,1,0.954545454545455,0.88,0.96875,0.954545454545455,0.88,0.96875
"34","garmser",36,0.0277777777777778,0.916666666666667,0.0277777777777778,0.916666666666667,2.77777777777778,2.77777777777778,183.333333333333,366.666666666667,375,4,1,1,0.944444444444444,1,0.694444444444444,0.0277777777777778,0.972222222222222,0.972222222222222,0.916666666666667,1,300,188.888888888889,300,208.333333333333,2.77777777777778,291.666666666667,194.444444444444,91.6666666666667,100,1677.77777777778,4,1,1,1,0,0,100,300,0,0,300,400,4,1,0.388888888888889,0,1,0,0,116.666666666667,0,100,0,0,216.666666666667,4,1,0,0.138888888888889,0,0.25,0.0833333333333333,0.222222222222222,0.0555555555555556,0.944444444444444,0.194444444444444,0.611111111111111,0,13.8888888888889,0,25,16.6666666666667,22.2222222222222,16.6666666666667,188.888888888889,58.3333333333333,122.222222222222,463.888888888889,4,1,0.388888888888889,0,1,0,0,116.666666666667,0,100,0,0,216.666666666667,4,1,0,0.222222222222222,0.194444444444444,0.222222222222222,0.111111111111111,0,44.4444444444444,58.3333333333333,44.4444444444444,11.1111111111111,158.333333333333,4,1,0,0.0277777777777778,0.638888888888889,0.916666666666667,0.222222222222222,0,2.77777777777778,191.666666666667,91.6666666666667,22.2222222222222,308.333333333334,4,1,1,1,1,1,1,1
"35","garzewan",30,0.333333333333333,0.833333333333333,0.4,0.633333333333333,40,33.3333333333333,166.666666666667,253.333333333333,360,4,1,1,1,0.966666666666667,1,0,0.933333333333333,0.933333333333333,0.9,0.666666666666667,300,200,290,300,0,280,186.666666666667,90,66.6666666666667,1713.33333333333,4,1,1,0.1,0.266666666666667,0.6,100,30,53.3333333333333,60,60,160,4,1,0.833333333333333,0,1,0.333333333333333,0.0333333333333333,250,0,100,66.6666666666667,3.33333333333333,420,4,1,0.0333333333333333,0.9,0.133333333333333,0.733333333333333,0,0.466666666666667,0.4,0.266666666666667,0.0666666666666667,0.2,6.66666666666667,90,26.6666666666667,73.3333333333333,0,46.6666666666667,120,53.3333333333333,20,40,476.666666666667,4,1,0.833333333333333,0,1,0.333333333333333,0.0333333333333333,250,0,100,66.6666666666667,3.33333333333333,420,4,1,0.166666666666667,0.333333333333333,0.133333333333333,0.4,0.866666666666667,33.3333333333333,66.6666666666667,40,80,86.6666666666667,306.666666666667,4,1,0.833333333333333,0.3,0.0666666666666667,0.8,0.9,166.666666666667,30,20,80,90,386.666666666667,4,1,1,1,1,1,1,1
"36","ghazi_abad",23,0.0434782608695652,0.521739130434783,0.0434782608695652,0,4.34782608695652,4.34782608695652,104.347826086957,0,13.0434782608696,3,1,0.695652173913043,0.869565217391304,0,0.434782608695652,0.173913043478261,0,0.0434782608695652,0,0,208.695652173913,173.913043478261,0,130.434782608696,17.3913043478261,0,8.69565217391304,0,0,539.130434782609,4,1,0.565217391304348,0.0434782608695652,0.304347826086957,0.434782608695652,56.5217391304348,13.0434782608696,60.8695652173913,43.4782608695652,43.4782608695652,100,4,1,0.434782608695652,0.304347826086957,0.0434782608695652,0.0434782608695652,0.173913043478261,130.434782608696,60.8695652173913,4.34782608695652,8.69565217391304,17.3913043478261,221.739130434783,4,1,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.347826086956522,0,0,0.0869565217391304,0.217391304347826,0,0.0869565217391304,8.69565217391304,8.69565217391304,8.69565217391304,34.7826086956522,0,0,26.0869565217391,43.4782608695652,0,17.3913043478261,147.826086956522,4,1,0.434782608695652,0.304347826086957,0.0434782608695652,0.0434782608695652,0.173913043478261,130.434782608696,60.8695652173913,4.34782608695652,8.69565217391304,17.3913043478261,221.739130434783,4,1,0,0.0434782608695652,0,0,0.826086956521739,0,8.69565217391304,0,0,82.6086956521739,91.3043478260869,4,1,0.391304347826087,0.521739130434783,0,0.565217391304348,0.565217391304348,78.2608695652174,52.1739130434783,0,56.5217391304348,56.5217391304348,243.478260869565,4,1,0.91304347826087,0.0526315789473684,0.157894736842105,0.91304347826087,0.0526315789473684,0.157894736842105
"37","ghorak",17,1,1,1,0.705882352941177,100,100,200,282.352941176471,582.352941176471,4,1,0.882352941176471,0.882352941176471,0.176470588235294,0.411764705882353,0,0.588235294117647,0.529411764705882,0.235294117647059,0.117647058823529,264.705882352941,176.470588235294,52.9411764705882,123.529411764706,0,176.470588235294,105.882352941176,23.5294117647059,11.7647058823529,935.294117647058,4,1,0.705882352941177,0.0588235294117647,0.470588235294118,0.470588235294118,70.5882352941177,17.6470588235294,94.1176470588235,47.0588235294118,47.0588235294118,117.647058823529,4,1,0.176470588235294,0.235294117647059,1,0.294117647058824,0,52.9411764705882,47.0588235294118,100,58.8235294117647,0,258.823529411765,4,1,0,0,0.176470588235294,0.352941176470588,0.235294117647059,0.411764705882353,0,0.823529411764706,0.176470588235294,0.0588235294117647,0,0,35.2941176470588,35.2941176470588,47.0588235294118,41.1764705882353,0,164.705882352941,52.9411764705882,11.7647058823529,388.235294117647,4,1,0.176470588235294,0.235294117647059,1,0.294117647058824,0,52.9411764705882,47.0588235294118,100,58.8235294117647,0,258.823529411765,4,1,0,0.882352941176471,0,0.294117647058824,0,0,176.470588235294,0,58.8235294117647,0,235.294117647059,4,1,0.75,0.176470588235294,0.352941176470588,0.529411764705882,0.823529411764706,150,17.6470588235294,105.882352941176,52.9411764705882,82.3529411764706,408.823529411764,4,1,0.882352941176471,0.882352941176471,0.294117647058824,0.882352941176471,0.882352941176471,0.294117647058824
"38","ghormach",24,0.791666666666667,0.791666666666667,0.875,0.125,87.5,79.1666666666667,158.333333333333,50,295.833333333333,4,1,0.791666666666667,0.875,0.458333333333333,0.652173913043478,0.5,0.25,0.416666666666667,0.0416666666666667,0,237.5,175,137.5,195.652173913043,50,75,83.3333333333333,4.16666666666667,0,958.152173913043,4,1,0.958333333333333,0.291666666666667,0.666666666666667,0.0416666666666667,95.8333333333333,87.5,133.333333333333,4.16666666666667,4.16666666666667,100,4,1,0.25,0.0833333333333333,0.875,0.291666666666667,0.75,75,16.6666666666667,87.5,58.3333333333333,75,312.5,4,1,0.0833333333333333,0.541666666666667,0,0.416666666666667,0.0416666666666667,0.208333333333333,0.291666666666667,0.208333333333333,0,0.0833333333333333,16.6666666666667,54.1666666666667,0,41.6666666666667,8.33333333333333,20.8333333333333,87.5,41.6666666666667,0,16.6666666666667,287.5,4,1,0.25,0.0833333333333333,0.875,0.291666666666667,0.75,75,16.6666666666667,87.5,58.3333333333333,75,312.5,4,1,0.0416666666666667,0.25,0,0.166666666666667,0.666666666666667,8.33333333333333,50,0,33.3333333333333,66.6666666666667,158.333333333333,4,1,0.214285714285714,0.5,0.0416666666666667,0.388888888888889,0.875,42.8571428571429,50,12.5,38.8888888888889,87.5,231.746031746032,4,1,1,0.739130434782609,1,1,0.739130434782609,1
"39","giro",21,0.1,1,0.142857142857143,0,14.2857142857143,10,200,0,34.2857142857143,4,1,0.0952380952380952,0.142857142857143,0,0.0476190476190476,0,0.0476190476190476,0.142857142857143,0.19047619047619,0.19047619047619,28.5714285714286,28.5714285714286,0,14.2857142857143,0,14.2857142857143,28.5714285714286,19.047619047619,19.047619047619,152.380952380952,4,1,0.952380952380952,0.0476190476190476,0.19047619047619,0.714285714285714,95.2380952380952,14.2857142857143,38.0952380952381,71.4285714285714,71.4285714285714,166.666666666667,4,1,0,0.0476190476190476,1,0,0.0476190476190476,0,9.52380952380952,100,0,4.76190476190476,114.285714285714,4,1,0,0,0.0952380952380952,0.619047619047619,0.238095238095238,0.476190476190476,0,0,0.0952380952380952,0.19047619047619,0,0,19.047619047619,61.9047619047619,47.6190476190476,47.6190476190476,0,0,28.5714285714286,38.0952380952381,242.857142857143,4,1,0,0.0476190476190476,1,0,0.0476190476190476,0,9.52380952380952,100,0,4.76190476190476,114.285714285714,4,1,0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.952380952380952,0,19.047619047619,14.2857142857143,19.047619047619,95.2380952380952,147.619047619048,4,1,0.142857142857143,0.285714285714286,0.0476190476190476,0.952380952380952,0.904761904761905,28.5714285714286,28.5714285714286,14.2857142857143,95.2380952380952,90.4761904761905,257.142857142857,4,1,0.952380952380952,0.80952380952381,0.952380952380952,0.952380952380952,0.80952380952381,0.952380952380952
"40","gomal",35,0.0571428571428571,0.914285714285714,0.0285714285714286,0.696969696969697,2.85714285714286,5.71428571428571,182.857142857143,278.787878787879,293.073593073593,4,1,0.714285714285714,0.628571428571429,0.171428571428571,0.484848484848485,0.0571428571428571,0.4,0.457142857142857,0.0571428571428571,0.342857142857143,214.285714285714,125.714285714286,51.4285714285714,145.454545454545,5.71428571428571,120,91.4285714285714,5.71428571428571,34.2857142857143,794.025974025973,4,1,0.971428571428571,0.428571428571429,0.457142857142857,0.114285714285714,97.1428571428571,128.571428571429,91.4285714285714,11.4285714285714,11.4285714285714,108.571428571428,4,1,0.0571428571428571,0.514285714285714,0.742857142857143,0.0857142857142857,0,17.1428571428571,102.857142857143,74.2857142857143,17.1428571428571,0,211.428571428572,4,1,0.0285714285714286,0.2,0.2,0.485714285714286,0.228571428571429,0.257142857142857,0.485714285714286,0.285714285714286,0.171428571428571,0.628571428571429,5.71428571428571,20,40,48.5714285714286,45.7142857142857,25.7142857142857,145.714285714286,57.1428571428571,51.4285714285714,125.714285714286,565.714285714286,4,1,0.0571428571428571,0.514285714285714,0.742857142857143,0.0857142857142857,0,17.1428571428571,102.857142857143,74.2857142857143,17.1428571428571,0,211.428571428572,4,1,0.314285714285714,0.514285714285714,0.114285714285714,0.0857142857142857,0.771428571428571,62.8571428571429,102.857142857143,34.2857142857143,17.1428571428571,77.1428571428572,294.285714285715,4,1,0.484848484848485,0.685714285714286,0,0.885714285714286,0.6,96.969696969697,68.5714285714286,0,88.5714285714286,60,314.112554112554,4,1,0.8,0.571428571428571,0.771428571428571,0.8,0.571428571428571,0.771428571428571
"41","hesarak",33,0.0606060606060606,0.96969696969697,0.0909090909090909,0.848484848484849,9.09090909090909,6.06060606060606,193.939393939394,339.393939393939,360.60606060606,4,1,0.96969696969697,1,0.787878787878788,0.96969696969697,0,0.575757575757576,0.666666666666667,0.545454545454545,0.272727272727273,290.909090909091,200,236.363636363636,290.909090909091,0,172.727272727273,133.333333333333,54.5454545454545,27.2727272727273,1406.06060606061,4,1,0.393939393939394,0.0303030303030303,0.181818181818182,0.151515151515152,39.3939393939394,9.09090909090909,36.3636363636364,15.1515151515152,15.1515151515152,54.5454545454546,4,1,0,0.0303030303030303,0.909090909090909,0.0303030303030303,0.393939393939394,0,6.06060606060606,90.9090909090909,6.06060606060606,39.3939393939394,142.424242424242,4,1,0.0303030303030303,0.181818181818182,0,0.424242424242424,0,0.424242424242424,0.151515151515152,0.212121212121212,0.242424242424242,0.181818181818182,6.06060606060606,18.1818181818182,0,42.4242424242424,0,42.4242424242424,45.4545454545455,42.4242424242424,72.7272727272727,36.3636363636364,306.060606060606,4,1,0,0.0303030303030303,0.909090909090909,0.0303030303030303,0.393939393939394,0,6.06060606060606,90.9090909090909,6.06060606060606,39.3939393939394,142.424242424242,4,1,0,0,0.0303030303030303,0.727272727272727,1,0,0,9.09090909090909,145.454545454545,100,254.545454545454,4,1,0.636363636363636,0.212121212121212,0.424242424242424,0.575757575757576,0.545454545454545,127.272727272727,21.2121212121212,127.272727272727,57.5757575757576,54.5454545454545,387.878787878787,4,1,1,1,1,1,1,1
"42","imam_sahib",60,0.15,0.333333333333333,0.116666666666667,0.316666666666667,11.6666666666667,15,66.6666666666667,126.666666666667,168.333333333334,4,1,0.433333333333333,0.616666666666667,0.483333333333333,0.35,0.0333333333333333,0.483333333333333,0.483333333333333,0.416666666666667,0.15,130,123.333333333333,145,105,3.33333333333333,145,96.6666666666667,41.6666666666667,15,805,4,1,0.933333333333333,0.616666666666667,0.333333333333333,0.05,93.3333333333333,185,66.6666666666667,5,185,278.333333333333,4,1,0.1,0.0166666666666667,0.983333333333333,0.55,0.0833333333333333,30,3.33333333333333,98.3333333333333,110,8.33333333333333,250,4,1,0,0.5,0.1,0.3,0.0333333333333333,0.383333333333333,0.216666666666667,0.133333333333333,0.116666666666667,0.133333333333333,0,50,20,30,6.66666666666667,38.3333333333333,65,26.6666666666667,35,26.6666666666667,298.333333333333,4,1,0.1,0.0166666666666667,0.983333333333333,0.55,0.0833333333333333,30,3.33333333333333,98.3333333333333,110,8.33333333333333,250,4,1,0.0166666666666667,0.466666666666667,0.0833333333333333,0.05,0.0666666666666667,3.33333333333333,93.3333333333333,25,10,6.66666666666667,138.333333333333,4,1,0.25,0.5,0.0833333333333333,0.783333333333333,0.85,50,50,25,78.3333333333333,85,288.333333333333,4,1,1,0.966666666666667,0.983333333333333,1,0.966666666666667,0.983333333333333
"43","jawand",72,0.802816901408451,0.957746478873239,0.861111111111111,0.323943661971831,86.1111111111111,80.2816901408451,191.549295774648,129.577464788732,376.251956181533,4,1,0.930555555555556,0.833333333333333,0.847222222222222,0.458333333333333,0.902777777777778,0.222222222222222,0.583333333333333,0.125,0.347222222222222,279.166666666667,166.666666666667,254.166666666667,137.5,90.2777777777778,66.6666666666667,116.666666666667,12.5,34.7222222222222,1158.33333333333,4,1,0.958333333333333,0.458333333333333,0.25,0.222222222222222,95.8333333333333,137.5,50,22.2222222222222,22.2222222222222,118.055555555556,4,1,0.291666666666667,0.444444444444444,0.958333333333333,0.138888888888889,0.0694444444444444,87.5,88.8888888888889,95.8333333333333,27.7777777777778,6.94444444444444,306.944444444444,4,1,0,0.611111111111111,0.0138888888888889,0.152777777777778,0.0694444444444444,0.111111111111111,0.222222222222222,0.583333333333333,0.0138888888888889,0.0972222222222222,0,61.1111111111111,2.77777777777778,15.2777777777778,13.8888888888889,11.1111111111111,66.6666666666667,116.666666666667,4.16666666666667,19.4444444444444,311.111111111111,4,1,0.291666666666667,0.444444444444444,0.958333333333333,0.138888888888889,0.0694444444444444,87.5,88.8888888888889,95.8333333333333,27.7777777777778,6.94444444444444,306.944444444444,4,1,0.805555555555556,0.180555555555556,0.0416666666666667,0.0694444444444444,0.638888888888889,161.111111111111,36.1111111111111,12.5,13.8888888888889,63.8888888888889,287.5,4,1,0.271428571428571,0.583333333333333,0.126760563380282,0.708333333333333,0.958333333333333,54.2857142857143,58.3333333333333,38.0281690140845,70.8333333333333,95.8333333333333,317.313883299799,4,1,0.492957746478873,0.681159420289855,0.375,0.492957746478873,0.681159420289855,0.375
"44","jorm",24,0.125,0.333333333333333,0.125,0.875,12.5,12.5,66.6666666666667,350,387.5,4,1,0.875,0.875,0.5,0.826086956521739,0,0.125,0.0833333333333333,0.166666666666667,0.0416666666666667,262.5,175,150,247.826086956522,0,37.5,16.6666666666667,16.6666666666667,4.16666666666667,910.326086956522,4,1,0.708333333333333,0.208333333333333,0.666666666666667,0.125,70.8333333333333,62.5,133.333333333333,12.5,12.5,83.3333333333333,4,1,0.0833333333333333,0.0416666666666667,0.0833333333333333,0.25,0,25,8.33333333333333,8.33333333333333,50,0,91.6666666666667,4,1,0,0.125,0.666666666666667,0.291666666666667,0.416666666666667,0.458333333333333,0.166666666666667,0.791666666666667,0.416666666666667,0.291666666666667,0,12.5,133.333333333333,29.1666666666667,83.3333333333333,45.8333333333333,50,158.333333333333,125,58.3333333333333,695.833333333333,4,1,0.0833333333333333,0.0416666666666667,0.0833333333333333,0.25,0,25,8.33333333333333,8.33333333333333,50,0,91.6666666666667,4,1,0,0.583333333333333,0.0833333333333333,0.25,0.625,0,116.666666666667,25,50,62.5,254.166666666667,4,1,0.478260869565217,0.291666666666667,0.125,0.25,0.583333333333333,95.6521739130435,29.1666666666667,37.5,25,58.3333333333333,245.652173913043,4,1,0.869565217391304,0.958333333333333,1,0.869565217391304,0.958333333333333,1
"45","kakar",37,0.972972972972973,1,0.972972972972973,0.0540540540540541,97.2972972972973,97.2972972972973,200,21.6216216216216,313.513513513514,4,1,0.972972972972973,1,0,1,0.135135135135135,0.027027027027027,0.108108108108108,0.108108108108108,0.027027027027027,291.891891891892,200,0,300,13.5135135135135,8.10810810810811,21.6216216216216,10.8108108108108,2.7027027027027,848.648648648649,4,1,1,0.0810810810810811,0.891891891891892,0.027027027027027,100,24.3243243243243,178.378378378378,2.7027027027027,2.7027027027027,102.702702702703,4,1,0.297297297297297,0.675675675675676,1,0.108108108108108,0.135135135135135,89.1891891891892,135.135135135135,100,21.6216216216216,13.5135135135135,359.459459459459,4,1,0,0.027027027027027,0,0.027027027027027,0,0.0810810810810811,0.0540540540540541,0.918918918918919,0,0,0,2.7027027027027,0,2.7027027027027,0,8.10810810810811,16.2162162162162,183.783783783784,0,0,213.513513513514,4,1,0.297297297297297,0.675675675675676,1,0.108108108108108,0.135135135135135,89.1891891891892,135.135135135135,100,21.6216216216216,13.5135135135135,359.459459459459,4,1,0,0.0540540540540541,0,0,0.027027027027027,0,10.8108108108108,0,0,2.7027027027027,13.5135135135135,3,1,0.162162162162162,0.945945945945946,0.027027027027027,1,1,32.4324324324324,94.5945945945946,8.10810810810811,100,100,335.135135135135,4,1,0.918918918918919,0.972972972972973,0.891891891891892,0.918918918918919,0.972972972972973,0.891891891891892
"46","khak_e_safed",16,0.375,0.875,0.5625,0,56.25,37.5,175,0,131.25,4,1,0.9375,0.75,0.6875,0.75,0.125,0.375,0.5,0.1875,0.625,281.25,150,206.25,225,12.5,112.5,100,18.75,62.5,1168.75,4,1,0.875,0.3125,0.5,0.125,87.5,93.75,100,12.5,12.5,100,4,1,0.0625,0.0625,0.9375,0.0625,0.9375,18.75,12.5,93.75,12.5,93.75,231.25,4,1,0.125,0.5625,0.1875,0.5625,0.3125,0.5625,0.1875,0.125,0,0.25,25,56.25,37.5,56.25,62.5,56.25,56.25,25,0,50,425,4,1,0.0625,0.0625,0.9375,0.0625,0.9375,18.75,12.5,93.75,12.5,93.75,231.25,4,1,0,0,0.125,0.625,1,0,0,37.5,125,100,262.5,4,1,0.4375,0.0625,0.6875,0.8125,1,87.5,6.25,206.25,81.25,100,481.25,4,1,0.5,0.8125,0.875,0.5,0.8125,0.875
"47","khakrez",36,0.944444444444444,0.944444444444444,0.944444444444444,0.117647058823529,94.4444444444444,94.4444444444444,188.888888888889,47.0588235294118,330.392156862745,4,1,0.666666666666667,0.75,0,0.694444444444444,0.777777777777778,0.111111111111111,0.138888888888889,0.0277777777777778,0.527777777777778,200,150,0,208.333333333333,77.7777777777778,33.3333333333333,27.7777777777778,2.77777777777778,52.7777777777778,752.777777777778,4,1,0.916666666666667,0.611111111111111,0.222222222222222,0.111111111111111,91.6666666666667,183.333333333333,44.4444444444444,11.1111111111111,183.333333333333,275,4,1,0,0.0833333333333333,0.972222222222222,0,0,0,16.6666666666667,97.2222222222222,0,0,113.888888888889,4,1,0,0.166666666666667,0,0.361111111111111,0.0277777777777778,0.222222222222222,0.222222222222222,0.166666666666667,0,0.333333333333333,0,16.6666666666667,0,36.1111111111111,5.55555555555556,22.2222222222222,66.6666666666667,33.3333333333333,0,66.6666666666667,247.222222222222,4,1,0,0.0833333333333333,0.972222222222222,0,0,0,16.6666666666667,97.2222222222222,0,0,113.888888888889,4,1,0.25,0.25,0.0277777777777778,0.333333333333333,0.694444444444444,50,50,8.33333333333333,66.6666666666667,69.4444444444444,244.444444444444,4,1,0.0833333333333333,0.914285714285714,0.0833333333333333,0.914285714285714,0.888888888888889,16.6666666666667,91.4285714285714,25,91.4285714285714,88.8888888888889,313.412698412698,4,1,0.571428571428571,0.305555555555556,0.0833333333333333,0.571428571428571,0.305555555555556,0.0833333333333333
